-3.2108436531709423 1.7115775619735503e-05
-3.207965032919914 2.592162592890528e-05
-3.2058006166675135 3.519569646247904e-05
-3.203631505553929 5.817091329374346e-05
-3.200005831840385 9.82674908954462e-05
-3.194907702246834 0.00014246237812660137
-3.1934463071665786 0.00021109511259467242
-3.189783448486672 0.00038075460212223756
-3.18757927599544 0.0005400672196989273
-3.184632801445994 0.000733288952860883
-3.1794554878310075 0.0010176305417871749
-3.171265162832362 0.0013817117706243394
-3.1546804791626424 0.0012119688593633755
-3.1439815573743735 0.0013226414389956988
-3.1331669296138873 0.0009324798774788327
-3.117511713378723 0.000995640299530801
-3.101607508206419 0.0009123296780076766
-3.082182436987144 0.0008359901078389829
-3.060703869218088 0.0009741252501215769
-3.0430125761551 0.0011350852049880882
-3.0241368965772923 0.0014434202352917958
-3.004898059893059 0.001681924324880869
-2.9870810984324487 0.0020925850195413517
-2.9606692418857534 0.0026035131303062844
-2.939214306884494 0.0031007096478584116
-2.9192146984287155 0.003534981105030102
-2.8968414334041808 0.004303047013819547
-2.879976883803852 0.005124805876960926
-2.8536210390984893 0.006103497171233718
-2.8307642204342187 0.007593734485195302
-2.805218838921737 0.00904392050396543
-2.784522184886623 0.01053829613579809
-2.7633881102771642 0.011754623646141715
-2.733724381221976 0.013999420445499526
-2.715022537444955 0.01596011635284617
-2.689933280915987 0.0185972922267882
-2.6666780002407067 0.021201945390735125
-2.641600063009562 0.023649068637153665
-2.6184792956870124 0.026961250899979684
-2.594811280743116 0.028787439354036073
-2.5705694831377834 0.03141620340989949
-2.5373049439993722 0.035042253768097935
-2.5087134157329705 0.03741579939744641
-2.467260112300366 0.04173432162743177
-2.4365619309475246 0.04456114656135757
-2.408104011946996 0.046551286615589174
-2.3587969643945503 0.05192422450068916
-2.3069320668417057 0.05424320610098192
-2.263411903463978 0.056665755462068555
-2.2101223405664165 0.06184026575195815
-2.141346647927099 0.0660289430403732
-2.089783914094433 0.0705013354327443
-2.0260616528993345 0.07205846549898853
-1.9376726362058223 0.0752766600362082
-1.8178195758979212 0.07863858197599835
-1.612995931605725 0.08581957071071163
